idML,ref_date,geo,noc_code,noc_desc,job_char,total_vacancies
40714894,01-01-2022,Manitoba,6,Sales and service occupations,Full-time,4215
40714897,01-01-2022,Manitoba,6,Sales and service occupations,Part-time,2930
40728856,01-01-2022,Manitoba,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",6830
40728859,01-01-2022,Manitoba,7,"Trades, transport and equipment operators and related occupations",Full-time,6095
40728862,01-01-2022,Manitoba,7,"Trades, transport and equipment operators and related occupations",Part-time,735
40748008,01-01-2022,Manitoba,8,"Natural resources, agriculture and related production occupations","Type of work, all types",535
40748011,01-01-2022,Manitoba,8,"Natural resources, agriculture and related production occupations",Full-time,455
40755190,01-01-2022,Manitoba,9,Occupations in manufacturing and utilities,"Type of work, all types",1555
40755193,01-01-2022,Manitoba,9,Occupations in manufacturing and utilities,Full-time,1480
40768224,01-01-2022,Saskatchewan,101,"Total, all occupations","Type of work, all types",20230
40768227,01-01-2022,Saskatchewan,101,"Total, all occupations",Full-time,15120
40768230,01-01-2022,Saskatchewan,101,"Total, all occupations",Part-time,5110
40769687,01-01-2022,Saskatchewan,1,"Business, finance and administration occupations","Type of work, all types",2210
40769690,01-01-2022,Saskatchewan,1,"Business, finance and administration occupations",Full-time,1805
40769693,01-01-2022,Saskatchewan,1,"Business, finance and administration occupations",Part-time,405
40782322,01-01-2022,Saskatchewan,2,Natural and applied sciences and related occupations,"Type of work, all types",1090
40782325,01-01-2022,Saskatchewan,2,Natural and applied sciences and related occupations,Full-time,1055
40795223,01-01-2022,Saskatchewan,3,Health occupations,"Type of work, all types",1560
40795226,01-01-2022,Saskatchewan,3,Health occupations,Full-time,905
40795229,01-01-2022,Saskatchewan,3,Health occupations,Part-time,655
40804001,01-01-2022,Saskatchewan,4,"Occupations in education, law and social, community and government services","Type of work, all types",1250
40804004,01-01-2022,Saskatchewan,4,"Occupations in education, law and social, community and government services",Full-time,750
40804007,01-01-2022,Saskatchewan,4,"Occupations in education, law and social, community and government services",Part-time,500
40815971,01-01-2022,Saskatchewan,5,"Occupations in art, culture, recreation and sport","Type of work, all types",215
40815977,01-01-2022,Saskatchewan,5,"Occupations in art, culture, recreation and sport",Part-time,105
40824483,01-01-2022,Saskatchewan,6,Sales and service occupations,"Type of work, all types",8105
40824486,01-01-2022,Saskatchewan,6,Sales and service occupations,Full-time,5100
40824489,01-01-2022,Saskatchewan,6,Sales and service occupations,Part-time,3005
40838448,01-01-2022,Saskatchewan,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",3990
40838451,01-01-2022,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Full-time,3710
40838454,01-01-2022,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Part-time,280
40857600,01-01-2022,Saskatchewan,8,"Natural resources, agriculture and related production occupations","Type of work, all types",1040
40857603,01-01-2022,Saskatchewan,8,"Natural resources, agriculture and related production occupations",Full-time,950
40864782,01-01-2022,Saskatchewan,9,Occupations in manufacturing and utilities,"Type of work, all types",675
40864785,01-01-2022,Saskatchewan,9,Occupations in manufacturing and utilities,Full-time,650
40877816,01-01-2022,Alberta,101,"Total, all occupations","Type of work, all types",88230
40877819,01-01-2022,Alberta,101,"Total, all occupations",Full-time,69305
40877822,01-01-2022,Alberta,101,"Total, all occupations",Part-time,18925
40879279,01-01-2022,Alberta,1,"Business, finance and administration occupations","Type of work, all types",9505
40879282,01-01-2022,Alberta,1,"Business, finance and administration occupations",Full-time,8200
40879285,01-01-2022,Alberta,1,"Business, finance and administration occupations",Part-time,1305
40891914,01-01-2022,Alberta,2,Natural and applied sciences and related occupations,"Type of work, all types",5895
40891917,01-01-2022,Alberta,2,Natural and applied sciences and related occupations,Full-time,5785
40904815,01-01-2022,Alberta,3,Health occupations,"Type of work, all types",5250
40904818,01-01-2022,Alberta,3,Health occupations,Full-time,3465
40904821,01-01-2022,Alberta,3,Health occupations,Part-time,1785
40913593,01-01-2022,Alberta,4,"Occupations in education, law and social, community and government services","Type of work, all types",7575
40913596,01-01-2022,Alberta,4,"Occupations in education, law and social, community and government services",Full-time,4690
40913599,01-01-2022,Alberta,4,"Occupations in education, law and social, community and government services",Part-time,2885
40925563,01-01-2022,Alberta,5,"Occupations in art, culture, recreation and sport","Type of work, all types",1045
40925566,01-01-2022,Alberta,5,"Occupations in art, culture, recreation and sport",Full-time,625
40925569,01-01-2022,Alberta,5,"Occupations in art, culture, recreation and sport",Part-time,420
40934075,01-01-2022,Alberta,6,Sales and service occupations,"Type of work, all types",28790
40934078,01-01-2022,Alberta,6,Sales and service occupations,Full-time,18115
40934081,01-01-2022,Alberta,6,Sales and service occupations,Part-time,10675
40948040,01-01-2022,Alberta,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",22515
40948043,01-01-2022,Alberta,7,"Trades, transport and equipment operators and related occupations",Full-time,21070
40948046,01-01-2022,Alberta,7,"Trades, transport and equipment operators and related occupations",Part-time,1445
40967192,01-01-2022,Alberta,8,"Natural resources, agriculture and related production occupations","Type of work, all types",4115
40967195,01-01-2022,Alberta,8,"Natural resources, agriculture and related production occupations",Full-time,3925
40967198,01-01-2022,Alberta,8,"Natural resources, agriculture and related production occupations",Part-time,185
40974374,01-01-2022,Alberta,9,Occupations in manufacturing and utilities,"Type of work, all types",3250
40974377,01-01-2022,Alberta,9,Occupations in manufacturing and utilities,Full-time,3180
