ref_date,geo,noc_desc,job_char,predicted_vacancies
01-07-2026,British Columbia,"Natural resources, agriculture and related production occupations",Part-time,7837.1924
01-07-2026,British Columbia,Legislative and senior management occupations,"Type of work, all types",8917.024
01-07-2026,British Columbia,Legislative and senior management occupations,Full-time,9847.302
01-07-2026,British Columbia,Legislative and senior management occupations,Part-time,10856.406
01-07-2026,Yukon,"Total, all occupations","Type of work, all types",4374.581
01-07-2026,Yukon,"Total, all occupations",Full-time,6209.4663
01-07-2026,Yukon,"Total, all occupations",Part-time,6851.3076
01-07-2026,Yukon,"Business, finance and administration occupations","Type of work, all types",7869.8125
01-07-2026,Yukon,"Business, finance and administration occupations",Full-time,8944.772
01-07-2026,Yukon,"Business, finance and administration occupations",Part-time,9865.269
01-07-2026,Yukon,Natural and applied sciences and related occupations,"Type of work, all types",10865.695
01-07-2026,Yukon,Natural and applied sciences and related occupations,Full-time,4396.461
01-07-2026,Yukon,Natural and applied sciences and related occupations,Part-time,6243.9004
01-07-2026,Yukon,Health occupations,"Type of work, all types",6883.744
01-07-2026,Yukon,Health occupations,Full-time,7898.704
01-07-2026,Yukon,Health occupations,Part-time,8969.103
01-07-2026,Yukon,"Occupations in education, law and social, community and government services","Type of work, all types",9880.544
01-07-2026,Yukon,"Occupations in education, law and social, community and government services",Full-time,10873.06
01-07-2026,Yukon,"Occupations in education, law and social, community and government services",Part-time,4415.7007
01-07-2026,Yukon,Sales and service occupations,"Type of work, all types",6274.038
01-07-2026,Yukon,Sales and service occupations,Full-time,6912.054
01-07-2026,Yukon,Sales and service occupations,Part-time,7923.7554
01-07-2026,Yukon,"Trades, transport and equipment operators and related occupations","Type of work, all types",8989.956
01-07-2026,Yukon,"Trades, transport and equipment operators and related occupations",Full-time,9893.201
01-07-2026,Yukon,"Trades, transport and equipment operators and related occupations",Part-time,10878.693
01-07-2026,Yukon,Occupations in manufacturing and utilities,"Type of work, all types",4432.3857
01-07-2026,Yukon,Occupations in manufacturing and utilities,Full-time,6300.058
01-07-2026,Yukon,Occupations in manufacturing and utilities,Part-time,6936.4404
01-07-2026,Yukon,"Occupations in art, culture, recreation and sport","Type of work, all types",7945.206
01-07-2026,Yukon,"Occupations in art, culture, recreation and sport",Full-time,9007.604
01-07-2026,Yukon,"Occupations in art, culture, recreation and sport",Part-time,9903.553
01-07-2026,Yukon,"Natural resources, agriculture and related production occupations","Type of work, all types",10882.92
01-07-2026,Yukon,"Natural resources, agriculture and related production occupations",Full-time,4446.6807
01-07-2026,Yukon,"Natural resources, agriculture and related production occupations",Part-time,6322.2764
01-07-2026,Yukon,Legislative and senior management occupations,"Type of work, all types",6957.2314
01-07-2026,Yukon,Legislative and senior management occupations,Full-time,7963.4
01-07-2026,Yukon,Legislative and senior management occupations,Part-time,9022.407
01-07-2026,Northwest Territories,"Total, all occupations","Type of work, all types",9911.945
01-07-2026,Northwest Territories,"Total, all occupations",Full-time,10886.048
01-07-2026,Northwest Territories,"Total, all occupations",Part-time,4458.799
01-07-2026,Northwest Territories,"Business, finance and administration occupations","Type of work, all types",6341.0806
01-07-2026,Northwest Territories,"Business, finance and administration occupations",Full-time,6974.8125
01-07-2026,Northwest Territories,"Business, finance and administration occupations",Part-time,7978.725
01-07-2026,Northwest Territories,Natural and applied sciences and related occupations,"Type of work, all types",9034.747
01-07-2026,Northwest Territories,Natural and applied sciences and related occupations,Full-time,9918.714
01-07-2026,Northwest Territories,Natural and applied sciences and related occupations,Part-time,10888.344
01-07-2026,Northwest Territories,Health occupations,"Type of work, all types",4468.9756
01-07-2026,Northwest Territories,Health occupations,Full-time,6356.878
01-07-2026,Northwest Territories,Health occupations,Part-time,6989.5815
01-07-2026,Northwest Territories,"Occupations in education, law and social, community and government services","Type of work, all types",7991.569
01-07-2026,Northwest Territories,"Occupations in education, law and social, community and government services",Full-time,9044.992
01-07-2026,Northwest Territories,"Occupations in education, law and social, community and government services",Part-time,9924.159
01-07-2026,Northwest Territories,Sales and service occupations,"Type of work, all types",10890.021
01-07-2026,Northwest Territories,Sales and service occupations,Full-time,4477.4434
01-07-2026,Northwest Territories,Sales and service occupations,Part-time,6370.064
01-07-2026,Northwest Territories,"Trades, transport and equipment operators and related occupations","Type of work, all types",7001.92
01-07-2026,Northwest Territories,"Trades, transport and equipment operators and related occupations",Full-time,8002.29
01-07-2026,Northwest Territories,"Trades, transport and equipment operators and related occupations",Part-time,9053.476
01-07-2026,Northwest Territories,Occupations in manufacturing and utilities,"Type of work, all types",9928.535
01-07-2026,Northwest Territories,Occupations in manufacturing and utilities,Full-time,10891.254
01-07-2026,Northwest Territories,Occupations in manufacturing and utilities,Part-time,4484.428
01-07-2026,Northwest Territories,"Occupations in art, culture, recreation and sport","Type of work, all types",6381.01
01-07-2026,Northwest Territories,"Occupations in art, culture, recreation and sport",Full-time,7012.1816
01-07-2026,Northwest Territories,"Occupations in art, culture, recreation and sport",Part-time,8011.216
01-07-2026,Northwest Territories,"Natural resources, agriculture and related production occupations","Type of work, all types",9060.49
01-07-2026,Northwest Territories,"Natural resources, agriculture and related production occupations",Full-time,9932.054
01-07-2026,Northwest Territories,"Natural resources, agriculture and related production occupations",Part-time,10892.165
01-07-2026,Northwest Territories,Legislative and senior management occupations,"Type of work, all types",4490.139
01-07-2026,Northwest Territories,Legislative and senior management occupations,Full-time,6390.053
01-07-2026,Northwest Territories,Legislative and senior management occupations,Part-time,7020.6816
01-07-2026,Nunavut,"Total, all occupations","Type of work, all types",8018.634
01-07-2026,Nunavut,"Total, all occupations",Full-time,9066.288
01-07-2026,Nunavut,"Total, all occupations",Part-time,9934.886
01-07-2026,Nunavut,"Business, finance and administration occupations","Type of work, all types",10892.848
01-07-2026,Nunavut,"Business, finance and administration occupations",Full-time,4494.762
01-07-2026,Nunavut,"Business, finance and administration occupations",Part-time,6397.4854
01-07-2026,Nunavut,Natural and applied sciences and related occupations,"Type of work, all types",7027.698
01-07-2026,Nunavut,Natural and applied sciences and related occupations,Full-time,8024.787
01-07-2026,Nunavut,Natural and applied sciences and related occupations,Part-time,9071.079
01-07-2026,Nunavut,Health occupations,"Type of work, all types",9937.17
01-07-2026,Nunavut,Health occupations,Full-time,10893.371
01-07-2026,Nunavut,Health occupations,Part-time,4498.4653
01-07-2026,Nunavut,"Occupations in education, law and social, community and government services","Type of work, all types",6403.5654
01-07-2026,Nunavut,"Occupations in education, law and social, community and government services",Full-time,7033.4688
01-07-2026,Nunavut,"Occupations in education, law and social, community and government services",Part-time,8029.89
01-07-2026,Nunavut,Sales and service occupations,"Type of work, all types",9075.041
01-07-2026,Nunavut,Sales and service occupations,Full-time,9939.014
01-07-2026,Nunavut,Sales and service occupations,Part-time,10893.78
01-07-2026,Nunavut,"Trades, transport and equipment operators and related occupations","Type of work, all types",4501.397
01-07-2026,Nunavut,"Trades, transport and equipment operators and related occupations",Full-time,6408.5195
01-07-2026,Nunavut,"Trades, transport and equipment operators and related occupations",Part-time,7038.2046
01-07-2026,Nunavut,Occupations in manufacturing and utilities,"Type of work, all types",8034.122
01-07-2026,Nunavut,Occupations in manufacturing and utilities,Full-time,9078.324
01-07-2026,Nunavut,Occupations in manufacturing and utilities,Part-time,9940.509
01-07-2026,Nunavut,"Occupations in art, culture, recreation and sport","Type of work, all types",10894.111
01-07-2026,Nunavut,"Occupations in art, culture, recreation and sport",Full-time,2660.269
01-07-2026,Nunavut,"Occupations in art, culture, recreation and sport",Part-time,3113.7742
01-07-2026,Nunavut,"Natural resources, agriculture and related production occupations","Type of work, all types",3799.528
01-07-2026,Nunavut,"Natural resources, agriculture and related production occupations",Full-time,4367.5293
01-07-2026,Nunavut,"Natural resources, agriculture and related production occupations",Part-time,4769.1064
01-07-2026,Nunavut,Legislative and senior management occupations,"Type of work, all types",5245.3643
01-07-2026,Nunavut,Legislative and senior management occupations,Full-time,5413.452
01-07-2026,Nunavut,Legislative and senior management occupations,Part-time,2441.365
01-07-2026,Canada,"Total, all occupations","Type of work, all types",2939.9507
01-07-2026,Canada,"Total, all occupations",Full-time,3677.3423
01-07-2026,Canada,"Total, all occupations",Part-time,4309.8965
01-07-2026,Canada,"Business, finance and administration occupations","Type of work, all types",4730.1313
01-07-2026,Canada,"Business, finance and administration occupations",Full-time,5237.626
