ref_date,geo,noc_desc,job_char,predicted_vacancies
2023-01-07,Manitoba,Health occupations,Part-time,762.413
2023-01-07,Manitoba,"Occupations in education, law and social, community and government services",Full-time,729.49286
2023-01-07,Manitoba,"Occupations in education, law and social, community and government services",Part-time,730.70087
2023-01-07,Manitoba,"Occupations in art, culture, recreation and sport",Full-time,
2023-01-07,Manitoba,"Occupations in art, culture, recreation and sport",Part-time,
2023-01-07,Manitoba,Sales and service occupations,Full-time,
2023-01-07,Manitoba,Sales and service occupations,Part-time,
2023-01-07,Manitoba,"Trades, transport and equipment operators and related occupations",Full-time,
2023-01-07,Manitoba,"Trades, transport and equipment operators and related occupations",Part-time,679.40985
2023-01-07,Manitoba,"Natural resources, agriculture and related production occupations",Full-time,670.5019
2023-01-07,Manitoba,Occupations in manufacturing and utilities,Full-time,658.54974
2023-01-07,Saskatchewan,"Business, finance and administration occupations",Full-time,
2023-01-07,Saskatchewan,"Business, finance and administration occupations",Part-time,
2023-01-07,Saskatchewan,Natural and applied sciences and related occupations,Full-time,
2023-01-07,Saskatchewan,"Occupations in education, law and social, community and government services",Full-time,
2023-01-07,Saskatchewan,"Occupations in education, law and social, community and government services",Part-time,
2023-01-07,Saskatchewan,Sales and service occupations,Full-time,913.5688
2023-01-07,Saskatchewan,Sales and service occupations,Part-time,877.66327
2023-01-07,Saskatchewan,"Trades, transport and equipment operators and related occupations",Full-time,839.7609
2023-01-07,Saskatchewan,"Trades, transport and equipment operators and related occupations",Part-time,823.8046
2023-01-07,Saskatchewan,"Natural resources, agriculture and related production occupations",Full-time,825.84
2023-01-07,Saskatchewan,Occupations in manufacturing and utilities,Full-time,826.8393
2023-01-07,Alberta,Legislative and senior management occupations,Full-time,
2023-01-07,Alberta,"Business, finance and administration occupations",Full-time,
2023-01-07,Alberta,"Business, finance and administration occupations",Part-time,172.73386
2023-01-07,Alberta,Natural and applied sciences and related occupations,Full-time,225.52487
2023-01-07,Alberta,Health occupations,Full-time,201.16354
2023-01-07,Alberta,Health occupations,Part-time,
2023-01-07,Alberta,"Occupations in education, law and social, community and government services",Full-time,
2023-01-07,Alberta,"Occupations in education, law and social, community and government services",Part-time,
2023-01-07,Alberta,"Occupations in art, culture, recreation and sport",Full-time,
2023-01-07,Alberta,"Occupations in art, culture, recreation and sport",Part-time,
2023-01-07,Alberta,Sales and service occupations,Full-time,140.3425
2023-01-07,Alberta,Sales and service occupations,Part-time,212.74265
2023-01-07,Alberta,"Trades, transport and equipment operators and related occupations",Full-time,190.2031
2023-01-07,Alberta,"Trades, transport and equipment operators and related occupations",Part-time,220.28732
2023-01-07,Alberta,"Natural resources, agriculture and related production occupations",Full-time,236.8049
2023-01-07,Alberta,Occupations in manufacturing and utilities,Full-time,267.66183
2023-01-07,Alberta,Occupations in manufacturing and utilities,Part-time,
2023-01-07,British Columbia,"Business, finance and administration occupations",Full-time,
2023-01-07,British Columbia,"Business, finance and administration occupations",Part-time,141.45114
2023-01-07,British Columbia,Natural and applied sciences and related occupations,Full-time,213.40036
2023-01-07,British Columbia,Health occupations,Full-time,190.86911
2023-01-07,British Columbia,Health occupations,Part-time,
2023-01-07,British Columbia,"Occupations in education, law and social, community and government services",Full-time,
2023-01-07,British Columbia,"Occupations in education, law and social, community and government services",Part-time,
2023-01-07,British Columbia,"Occupations in art, culture, recreation and sport",Full-time,
2023-01-07,British Columbia,"Occupations in art, culture, recreation and sport",Part-time,
2023-01-07,British Columbia,Sales and service occupations,Full-time,85.01999
2023-01-07,British Columbia,Sales and service occupations,Part-time,227.61203
2023-01-07,British Columbia,"Trades, transport and equipment operators and related occupations",Full-time,292.3928
2023-01-07,British Columbia,"Trades, transport and equipment operators and related occupations",Part-time,355.34396
2023-01-07,British Columbia,"Natural resources, agriculture and related production occupations",Full-time,362.9299
2023-01-07,British Columbia,Occupations in manufacturing and utilities,Full-time,394.60788
2023-01-07,Yukon,"Business, finance and administration occupations",Full-time,416.98312
2023-01-07,Northwest Territories,"Business, finance and administration occupations",Full-time,424.13864
2023-01-07,Northwest Territories,"Occupations in education, law and social, community and government services",Full-time,141.23459
2023-01-07,Northwest Territories,"Trades, transport and equipment operators and related occupations",Full-time,213.28586
2023-01-07,Nunavut,Natural and applied sciences and related occupations,Part-time,190.75217
2023-01-10,Newfoundland and Labrador,"Business, finance and administration occupations",Full-time,220.96335
2023-01-10,Newfoundland and Labrador,"Business, finance and administration occupations",Part-time,237.4548
2023-01-10,Newfoundland and Labrador,Natural and applied sciences and related occupations,Full-time,268.217
2023-01-10,Newfoundland and Labrador,Health occupations,Full-time,
2023-01-10,Newfoundland and Labrador,Health occupations,Part-time,
2023-01-10,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Full-time,172.44894
2023-01-10,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Part-time,225.24924
2023-01-10,Newfoundland and Labrador,Sales and service occupations,Full-time,200.84787
2023-01-10,Newfoundland and Labrador,Sales and service occupations,Part-time,
2023-01-10,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Full-time,
2023-01-10,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Part-time,
2023-01-10,Newfoundland and Labrador,Occupations in manufacturing and utilities,Part-time,
2023-01-10,Prince Edward Island,"Business, finance and administration occupations",Full-time,
2023-01-10,Prince Edward Island,"Business, finance and administration occupations",Part-time,102.08005
2023-01-10,Prince Edward Island,Natural and applied sciences and related occupations,Full-time,237.15988
2023-01-10,Prince Edward Island,Health occupations,Full-time,301.60983
2023-01-10,Prince Edward Island,"Occupations in education, law and social, community and government services",Full-time,362.24313
2023-01-10,Prince Edward Island,"Occupations in education, law and social, community and government services",Part-time,369.51364
2023-01-10,Prince Edward Island,Sales and service occupations,Full-time,401.0671
2023-01-10,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Full-time,423.34885
2023-01-10,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Part-time,430.28317
2023-01-10,Prince Edward Island,Occupations in manufacturing and utilities,Full-time,1095.4883
2023-01-10,Nova Scotia,Legislative and senior management occupations,Full-time,959.3195
2023-01-10,Nova Scotia,"Business, finance and administration occupations",Full-time,910.4111
2023-01-10,Nova Scotia,"Business, finance and administration occupations",Part-time,917.30804
2023-01-10,Nova Scotia,Natural and applied sciences and related occupations,Full-time,922.82684
2023-01-10,Nova Scotia,Health occupations,Full-time,924.3127
2023-01-10,Nova Scotia,Health occupations,Part-time,
2023-01-10,Nova Scotia,"Occupations in education, law and social, community and government services",Full-time,
2023-01-10,Nova Scotia,"Occupations in education, law and social, community and government services",Part-time,176.03195
2023-01-10,Nova Scotia,Sales and service occupations,Full-time,228.5195
2023-01-10,Nova Scotia,Sales and service occupations,Part-time,204.48117
2023-01-10,Nova Scotia,"Trades, transport and equipment operators and related occupations",Full-time,
2023-01-10,Nova Scotia,"Trades, transport and equipment operators and related occupations",Part-time,
2023-01-10,Nova Scotia,Occupations in manufacturing and utilities,Full-time,
2023-01-10,New Brunswick,"Business, finance and administration occupations",Full-time,
2023-01-10,New Brunswick,"Business, finance and administration occupations",Part-time,
2023-01-10,New Brunswick,Natural and applied sciences and related occupations,Full-time,103.681854
2023-01-10,New Brunswick,Health occupations,Full-time,237.64645
2023-01-10,New Brunswick,Health occupations,Part-time,302.09665
2023-01-10,New Brunswick,"Occupations in education, law and social, community and government services",Full-time,362.6169
2023-01-10,New Brunswick,Sales and service occupations,Full-time,369.90085
2023-01-10,New Brunswick,Sales and service occupations,Part-time,401.4387
2023-01-10,New Brunswick,"Trades, transport and equipment operators and related occupations",Full-time,423.71384
2023-01-10,New Brunswick,Occupations in manufacturing and utilities,Full-time,430.63522
2023-01-10,Quebec,Legislative and senior management occupations,Full-time,199.39694
2023-01-10,Quebec,"Business, finance and administration occupations",Full-time,249.94699
2023-01-10,Quebec,"Business, finance and administration occupations",Part-time,298.05905
2023-01-10,Quebec,Natural and applied sciences and related occupations,Full-time,314.2805
2023-01-10,Quebec,Natural and applied sciences and related occupations,Part-time,323.20383
2023-01-10,Quebec,Health occupations,Full-time,350.86398
2023-01-10,Quebec,Health occupations,Part-time,
2023-01-10,Quebec,"Occupations in education, law and social, community and government services",Full-time,
2023-01-10,Quebec,"Occupations in education, law and social, community and government services",Part-time,172.14865
2023-01-10,Quebec,"Occupations in art, culture, recreation and sport",Full-time,224.96164
2023-01-10,Quebec,"Occupations in art, culture, recreation and sport",Part-time,200.51999
